address	type	length	references	value
1800ffbca	string	21	0	originatingContextId
1800ffbe0	string	23	0	originatingContextName
1800ffbf8	string	26	0	originatingContextMessage
1800ffc13	string	17	0	currentContextId
1800ffc25	string	19	0	currentContextName
1800ffc39	string	22	0	currentContextMessage
1800ffc50	string	10	0	failureId
1800ffc5b	string	13	0	failureCount
1800ffc69	string	9	0	function
1800ffc82	string	24	0	EspDisconnectEventQueue
1800ffc9a	string	15	0	PartA_PrivTags
1800ffca9	string	13	0	 wilActivity
1800ffcb8	string	9	0	threadId
1800ffcda	string	24	0	EspDisconnectEventQueue
1800ffcf2	string	15	0	PartA_PrivTags
1800ffd01	string	13	0	 wilActivity
1800ffd10	string	8	0	hresult
1800ffd19	string	9	0	threadId
1800ffd32	string	24	0	EspDisconnectEventQueue
1800ffd4a	string	15	0	PartA_PrivTags
1800ffd59	string	16	0	 PartA_PrivTags
1800ffd69	string	13	0	 wilActivity
1800ffd78	string	8	0	hresult
1800ffd81	string	9	0	fileName
1800ffd8b	string	11	0	lineNumber
1800ffd97	string	7	0	module
1800ffd9f	string	12	0	failureType
1800ffdac	string	8	0	message
1800ffdb5	string	9	0	threadId
1800ffdbf	string	12	0	callContext
1800ffdcc	string	21	0	originatingContextId
1800ffde2	string	23	0	originatingContextName
1800ffdfa	string	26	0	originatingContextMessage
1800ffe15	string	17	0	currentContextId
1800ffe27	string	19	0	currentContextName
1800ffe3b	string	22	0	currentContextMessage
1800ffe52	string	10	0	failureId
1800ffe5d	string	13	0	failureCount
1800ffe6b	string	9	0	function
1800ffe84	string	18	0	EspOpenEventQueue
1800ffe96	string	15	0	PartA_PrivTags
1800ffea5	string	13	0	 wilActivity
1800ffeb4	string	8	0	hresult
1800ffebd	string	9	0	threadId
1800ffedf	string	18	0	EspOpenEventQueue
1800ffef1	string	15	0	PartA_PrivTags
1800fff00	string	16	0	 PartA_PrivTags
1800fff10	string	13	0	 wilActivity
1800fff1f	string	8	0	hresult
1800fff28	string	9	0	fileName
1800fff32	string	11	0	lineNumber
1800fff3e	string	7	0	module
1800fff46	string	12	0	failureType
1800fff53	string	8	0	message
1800fff5c	string	9	0	threadId
1800fff66	string	12	0	callContext
1800fff73	string	21	0	originatingContextId
1800fff89	string	23	0	originatingContextName
1800fffa1	string	26	0	originatingContextMessage
1800fffbc	string	17	0	currentContextId
1800fffce	string	19	0	currentContextName
1800fffe2	string	22	0	currentContextMessage
1800ffff9	string	10	0	failureId
180100004	string	13	0	failureCount
180100012	string	9	0	function
180100034	string	18	0	EspOpenEventQueue
180100046	string	15	0	PartA_PrivTags
180100055	string	13	0	 wilActivity
180100064	string	9	0	threadId
18010006e	string	9	0	ClientId
180100090	string	18	0	EspOpenEventQueue
1801000a2	string	15	0	PartA_PrivTags
1801000b1	string	13	0	 wilActivity
1801000c0	string	8	0	hresult
1801000c9	string	9	0	threadId
1801000e2	string	18	0	EspOpenEventQueue
1801000f4	string	15	0	PartA_PrivTags
180100103	string	16	0	 PartA_PrivTags
180100113	string	13	0	 wilActivity
180100122	string	8	0	hresult
18010012b	string	9	0	fileName
180100135	string	11	0	lineNumber
180100141	string	7	0	module
180100149	string	12	0	failureType
180100156	string	8	0	message
18010015f	string	9	0	threadId
180100169	string	12	0	callContext
180100176	string	21	0	originatingContextId
18010018c	string	23	0	originatingContextName
1801001a4	string	26	0	originatingContextMessage
1801001bf	string	17	0	currentContextId
1801001d1	string	19	0	currentContextName
1801001e5	string	22	0	currentContextMessage
1801001fc	string	10	0	failureId
180100207	string	13	0	failureCount
180100215	string	9	0	function
18010022e	string	19	0	EspCloseEventQueue
180100241	string	15	0	PartA_PrivTags
180100250	string	13	0	 wilActivity
18010025f	string	9	0	threadId
180100281	string	19	0	EspCloseEventQueue
180100294	string	15	0	PartA_PrivTags
1801002a3	string	13	0	 wilActivity
1801002b2	string	8	0	hresult
1801002bb	string	9	0	threadId
1801002d4	string	19	0	EspCloseEventQueue
1801002e7	string	15	0	PartA_PrivTags
1801002f6	string	16	0	 PartA_PrivTags
180100306	string	13	0	 wilActivity
180100315	string	8	0	hresult
18010031e	string	9	0	fileName
180100328	string	11	0	lineNumber
180100334	string	7	0	module
18010033c	string	12	0	failureType
180100349	string	8	0	message
180100352	string	9	0	threadId
18010035c	string	12	0	callContext
180100369	string	21	0	originatingContextId
18010037f	string	23	0	originatingContextName
180100397	string	26	0	originatingContextMessage
1801003b2	string	17	0	currentContextId
1801003c4	string	19	0	currentContextName
1801003d8	string	22	0	currentContextMessage
1801003ef	string	10	0	failureId
1801003fa	string	13	0	failureCount
180100408	string	9	0	function
180100421	string	20	0	EspCreateEventQueue
180100435	string	15	0	PartA_PrivTags
180100444	string	13	0	 wilActivity
180100453	string	8	0	hresult
18010045c	string	9	0	threadId
18010047e	string	20	0	EspCreateEventQueue
180100492	string	15	0	PartA_PrivTags
1801004a1	string	16	0	 PartA_PrivTags
1801004b1	string	13	0	 wilActivity
1801004c0	string	8	0	hresult
1801004c9	string	9	0	fileName
1801004d3	string	11	0	lineNumber
1801004df	string	7	0	module
1801004e7	string	12	0	failureType
1801004f4	string	8	0	message
1801004fd	string	9	0	threadId
180100507	string	12	0	callContext
180100514	string	21	0	originatingContextId
18010052a	string	23	0	originatingContextName
180100542	string	26	0	originatingContextMessage
18010055d	string	17	0	currentContextId
18010056f	string	19	0	currentContextName
180100583	string	22	0	currentContextMessage
18010059a	string	10	0	failureId
1801005a5	string	13	0	failureCount
1801005b3	string	9	0	function
1801005d5	string	20	0	EspCreateEventQueue
1801005e9	string	15	0	PartA_PrivTags
1801005f8	string	13	0	 wilActivity
180100607	string	9	0	threadId
180100611	string	9	0	ClientId
18010061b	string	10	0	QueueType
180100626	string	9	0	Lifetime
180100630	string	17	0	MaxCapacityBytes
180100642	string	20	0	NotificationVersion
180100666	string	20	0	EspCreateEventQueue
18010067a	string	15	0	PartA_PrivTags
180100689	string	13	0	 wilActivity
180100698	string	8	0	hresult
1801006a1	string	9	0	threadId
1801006ba	string	20	0	EspCreateEventQueue
1801006ce	string	15	0	PartA_PrivTags
1801006dd	string	16	0	 PartA_PrivTags
1801006ed	string	13	0	 wilActivity
1801006fc	string	8	0	hresult
180100705	string	9	0	fileName
18010070f	string	11	0	lineNumber
18010071b	string	7	0	module
180100723	string	12	0	failureType
180100730	string	8	0	message
180100739	string	9	0	threadId
180100743	string	12	0	callContext
180100750	string	21	0	originatingContextId
180100766	string	23	0	originatingContextName
18010077e	string	26	0	originatingContextMessage
180100799	string	17	0	currentContextId
1801007ab	string	19	0	currentContextName
1801007bf	string	22	0	currentContextMessage
1801007d6	string	10	0	failureId
1801007e1	string	13	0	failureCount
1801007ef	string	9	0	function
180100808	string	29	0	EspCompleteEventNotification
180100825	string	15	0	PartA_PrivTags
180100834	string	13	0	 wilActivity
180100843	string	9	0	threadId
18010085c	string	29	0	EspCompleteEventNotification
180100879	string	15	0	PartA_PrivTags
180100888	string	13	0	 wilActivity
180100897	string	8	0	hresult
1801008a0	string	9	0	threadId
1801008b9	string	29	0	EspCompleteEventNotification
1801008d6	string	15	0	PartA_PrivTags
1801008e5	string	16	0	 PartA_PrivTags
1801008f5	string	13	0	 wilActivity
180100904	string	8	0	hresult
18010090d	string	9	0	fileName
180100917	string	11	0	lineNumber
180100923	string	7	0	module
18010092b	string	12	0	failureType
180100938	string	8	0	message
180100941	string	9	0	threadId
18010094b	string	12	0	callContext
180100958	string	21	0	originatingContextId
18010096e	string	23	0	originatingContextName
180100986	string	26	0	originatingContextMessage
1801009a1	string	17	0	currentContextId
1801009b3	string	19	0	currentContextName
1801009c7	string	22	0	currentContextMessage
1801009de	string	10	0	failureId
1801009e9	string	13	0	failureCount
1801009f7	string	9	0	function
180100a10	string	24	0	EspArmEventNotification
180100a28	string	15	0	PartA_PrivTags
180100a37	string	13	0	 wilActivity
180100a46	string	9	0	threadId
180100a68	string	24	0	EspArmEventNotification
180100a80	string	15	0	PartA_PrivTags
180100a8f	string	13	0	 wilActivity
180100a9e	string	8	0	hresult
180100aa7	string	9	0	threadId
180100ac0	string	24	0	EspArmEventNotification
180100ad8	string	15	0	PartA_PrivTags
180100ae7	string	16	0	 PartA_PrivTags
180100af7	string	13	0	 wilActivity
180100b06	string	8	0	hresult
180100b0f	string	9	0	fileName
180100b19	string	11	0	lineNumber
180100b25	string	7	0	module
180100b2d	string	12	0	failureType
180100b3a	string	8	0	message
180100b43	string	9	0	threadId
180100b4d	string	12	0	callContext
180100b5a	string	21	0	originatingContextId
180100b70	string	23	0	originatingContextName
180100b88	string	26	0	originatingContextMessage
180100ba3	string	17	0	currentContextId
180100bb5	string	19	0	currentContextName
180100bc9	string	22	0	currentContextMessage
180100be0	string	10	0	failureId
180100beb	string	13	0	failureCount
180100bf9	string	9	0	function
180100c12	string	25	0	EspFreeEventNotification
180100c2b	string	15	0	PartA_PrivTags
180100c3a	string	13	0	 wilActivity
180100c49	string	9	0	threadId
180100c62	string	25	0	EspFreeEventNotification
180100c7b	string	15	0	PartA_PrivTags
180100c8a	string	13	0	 wilActivity
180100c99	string	8	0	hresult
180100ca2	string	9	0	threadId
180100cbb	string	25	0	EspFreeEventNotification
180100cd4	string	15	0	PartA_PrivTags
180100ce3	string	16	0	 PartA_PrivTags
180100cf3	string	13	0	 wilActivity
180100d02	string	8	0	hresult
180100d0b	string	9	0	fileName
180100d15	string	11	0	lineNumber
180100d21	string	7	0	module
180100d29	string	12	0	failureType
180100d36	string	8	0	message
180100d3f	string	9	0	threadId
180100d49	string	12	0	callContext
180100d56	string	21	0	originatingContextId
180100d6c	string	23	0	originatingContextName
180100d84	string	26	0	originatingContextMessage
180100d9f	string	17	0	currentContextId
180100db1	string	19	0	currentContextName
180100dc5	string	22	0	currentContextMessage
180100ddc	string	10	0	failureId
180100de7	string	13	0	failureCount
180100df5	string	9	0	function
180100e0e	string	29	0	EspAllocateEventNotification
180100e2b	string	15	0	PartA_PrivTags
180100e3a	string	13	0	 wilActivity
180100e49	string	9	0	threadId
180100e62	string	29	0	EspAllocateEventNotification
180100e7f	string	15	0	PartA_PrivTags
180100e8e	string	13	0	 wilActivity
180100e9d	string	8	0	hresult
180100ea6	string	9	0	threadId
180100ebf	string	29	0	EspAllocateEventNotification
180100edc	string	15	0	PartA_PrivTags
180100eeb	string	16	0	 PartA_PrivTags
180100efb	string	13	0	 wilActivity
180100f0a	string	8	0	hresult
180100f13	string	9	0	fileName
180100f1d	string	11	0	lineNumber
180100f29	string	7	0	module
180100f31	string	12	0	failureType
180100f3e	string	8	0	message
180100f47	string	9	0	threadId
180100f51	string	12	0	callContext
180100f5e	string	21	0	originatingContextId
180100f74	string	23	0	originatingContextName
180100f8c	string	26	0	originatingContextMessage
180100fa7	string	17	0	currentContextId
180100fb9	string	19	0	currentContextName
180100fcd	string	22	0	currentContextMessage
180100fe4	string	10	0	failureId
180100fef	string	13	0	failureCount
180100ffd	string	9	0	function
180101016	string	25	0	EspQueryClientDescriptor
18010102f	string	15	0	PartA_PrivTags
18010103e	string	13	0	 wilActivity
18010104d	string	9	0	threadId
180101057	string	9	0	ClientId
180101070	string	25	0	EspQueryClientDescriptor
180101089	string	15	0	PartA_PrivTags
180101098	string	13	0	 wilActivity
1801010a7	string	8	0	hresult
1801010b0	string	9	0	threadId
1801010c9	string	25	0	EspQueryClientDescriptor
1801010e2	string	15	0	PartA_PrivTags
1801010f1	string	16	0	 PartA_PrivTags
180101101	string	13	0	 wilActivity
180101110	string	8	0	hresult
180101119	string	9	0	fileName
180101123	string	11	0	lineNumber
18010112f	string	7	0	module
180101137	string	12	0	failureType
180101144	string	8	0	message
18010114d	string	9	0	threadId
180101157	string	12	0	callContext
180101164	string	21	0	originatingContextId
18010117a	string	23	0	originatingContextName
180101192	string	26	0	originatingContextMessage
1801011ad	string	17	0	currentContextId
1801011bf	string	19	0	currentContextName
1801011d3	string	22	0	currentContextMessage
1801011ea	string	10	0	failureId
1801011f5	string	13	0	failureCount
180101203	string	9	0	function
18010121c	string	29	0	EspEnumerateConnectedClients
180101239	string	15	0	PartA_PrivTags
180101248	string	13	0	 wilActivity
180101257	string	8	0	hresult
180101260	string	9	0	threadId
18010126a	string	15	0	ClientIdsCount
180101289	string	29	0	EspEnumerateConnectedClients
1801012a6	string	15	0	PartA_PrivTags
1801012b5	string	16	0	 PartA_PrivTags
1801012c5	string	13	0	 wilActivity
1801012d4	string	8	0	hresult
1801012dd	string	9	0	fileName
1801012e7	string	11	0	lineNumber
1801012f3	string	7	0	module
1801012fb	string	12	0	failureType
180101308	string	8	0	message
180101311	string	9	0	threadId
18010131b	string	12	0	callContext
180101328	string	21	0	originatingContextId
18010133e	string	23	0	originatingContextName
180101356	string	26	0	originatingContextMessage
180101371	string	17	0	currentContextId
180101383	string	19	0	currentContextName
180101397	string	22	0	currentContextMessage
1801013ae	string	10	0	failureId
1801013b9	string	13	0	failureCount
1801013c7	string	9	0	function
1801013d1	string	15	0	ClientIdsCount
1801013f0	string	29	0	EspEnumerateConnectedClients
18010140d	string	15	0	PartA_PrivTags
18010141c	string	13	0	 wilActivity
18010142b	string	9	0	threadId
180101444	string	29	0	EspEnumerateConnectedClients
180101461	string	15	0	PartA_PrivTags
180101470	string	13	0	 wilActivity
18010147f	string	8	0	hresult
180101488	string	9	0	threadId
1801014a1	string	29	0	EspEnumerateConnectedClients
1801014be	string	15	0	PartA_PrivTags
1801014cd	string	16	0	 PartA_PrivTags
1801014dd	string	13	0	 wilActivity
1801014ec	string	8	0	hresult
1801014f5	string	9	0	fileName
1801014ff	string	11	0	lineNumber
18010150b	string	7	0	module
180101513	string	12	0	failureType
180101520	string	8	0	message
180101529	string	9	0	threadId
180101533	string	12	0	callContext
180101540	string	21	0	originatingContextId
180101556	string	23	0	originatingContextName
18010156e	string	26	0	originatingContextMessage
180101589	string	17	0	currentContextId
18010159b	string	19	0	currentContextName
1801015af	string	22	0	currentContextMessage
1801015c6	string	10	0	failureId
1801015d1	string	13	0	failureCount
1801015df	string	9	0	function
1801015f8	string	30	0	EspEnumerateRegisteredClients
180101616	string	15	0	PartA_PrivTags
180101625	string	13	0	 wilActivity
180101634	string	8	0	hresult
18010163d	string	9	0	threadId
180101647	string	15	0	ClientIdsCount
180101666	string	30	0	EspEnumerateRegisteredClients
180101684	string	15	0	PartA_PrivTags
180101693	string	16	0	 PartA_PrivTags
1801016a3	string	13	0	 wilActivity
1801016b2	string	8	0	hresult
1801016bb	string	9	0	fileName
1801016c5	string	11	0	lineNumber
1801016d1	string	7	0	module
1801016d9	string	12	0	failureType
1801016e6	string	8	0	message
1801016ef	string	9	0	threadId
1801016f9	string	12	0	callContext
180101706	string	21	0	originatingContextId
18010171c	string	23	0	originatingContextName
180101734	string	26	0	originatingContextMessage
18010174f	string	17	0	currentContextId
180101761	string	19	0	currentContextName
180101775	string	22	0	currentContextMessage
18010178c	string	10	0	failureId
180101797	string	13	0	failureCount
1801017a5	string	9	0	function
1801017af	string	15	0	ClientIdsCount
1801017ce	string	30	0	EspEnumerateRegisteredClients
1801017ec	string	15	0	PartA_PrivTags
1801017fb	string	13	0	 wilActivity
18010180a	string	9	0	threadId
180101823	string	30	0	EspEnumerateRegisteredClients
180101841	string	15	0	PartA_PrivTags
180101850	string	13	0	 wilActivity
18010185f	string	8	0	hresult
180101868	string	9	0	threadId
180101881	string	30	0	EspEnumerateRegisteredClients
18010189f	string	15	0	PartA_PrivTags
1801018ae	string	16	0	 PartA_PrivTags
1801018be	string	13	0	 wilActivity
1801018cd	string	8	0	hresult
1801018d6	string	9	0	fileName
1801018e0	string	11	0	lineNumber
1801018ec	string	7	0	module
1801018f4	string	12	0	failureType
180101901	string	8	0	message
18010190a	string	9	0	threadId
180101914	string	12	0	callContext
180101921	string	21	0	originatingContextId
180101937	string	23	0	originatingContextName
18010194f	string	26	0	originatingContextMessage
18010196a	string	17	0	currentContextId
18010197c	string	19	0	currentContextName
180101990	string	22	0	currentContextMessage
1801019a7	string	10	0	failureId
1801019b2	string	13	0	failureCount
1801019c0	string	9	0	function
1801019d9	string	20	0	EspDisconnectClient
1801019ed	string	15	0	PartA_PrivTags
1801019fc	string	13	0	 wilActivity
180101a0b	string	9	0	threadId
180101a15	string	9	0	ClientId
180101a2e	string	20	0	EspDisconnectClient
180101a42	string	15	0	PartA_PrivTags
180101a51	string	13	0	 wilActivity
180101a60	string	8	0	hresult
180101a69	string	9	0	threadId
180101a82	string	20	0	EspDisconnectClient
180101a96	string	15	0	PartA_PrivTags
180101aa5	string	16	0	 PartA_PrivTags
180101ab5	string	13	0	 wilActivity
180101ac4	string	8	0	hresult
180101acd	string	9	0	fileName
180101ad7	string	11	0	lineNumber
180101ae3	string	7	0	module
180101aeb	string	12	0	failureType
180101af8	string	8	0	message
180101b01	string	9	0	threadId
180101b0b	string	12	0	callContext
180101b18	string	21	0	originatingContextId
180101b2e	string	23	0	originatingContextName
180101b46	string	26	0	originatingContextMessage
180101b61	string	17	0	currentContextId
180101b73	string	19	0	currentContextName
180101b87	string	22	0	currentContextMessage
180101b9e	string	10	0	failureId
180101ba9	string	13	0	failureCount
180101bb7	string	9	0	function
180101bd0	string	17	0	EspConnectClient
180101be1	string	15	0	PartA_PrivTags
180101bf0	string	13	0	 wilActivity
180101bff	string	9	0	threadId
180101c09	string	9	0	ClientId
180101c22	string	17	0	EspConnectClient
180101c33	string	15	0	PartA_PrivTags
180101c42	string	13	0	 wilActivity
180101c51	string	8	0	hresult
180101c5a	string	9	0	threadId
180101c73	string	17	0	EspConnectClient
180101c84	string	15	0	PartA_PrivTags
180101c93	string	16	0	 PartA_PrivTags
180101ca3	string	13	0	 wilActivity
180101cb2	string	8	0	hresult
180101cbb	string	9	0	fileName
180101cc5	string	11	0	lineNumber
180101cd1	string	7	0	module
180101cd9	string	12	0	failureType
180101ce6	string	8	0	message
180101cef	string	9	0	threadId
180101cf9	string	12	0	callContext
180101d06	string	21	0	originatingContextId
180101d1c	string	23	0	originatingContextName
180101d34	string	26	0	originatingContextMessage
180101d4f	string	17	0	currentContextId
180101d61	string	19	0	currentContextName
180101d75	string	22	0	currentContextMessage
180101d8c	string	10	0	failureId
180101d97	string	13	0	failureCount
180101da5	string	9	0	function
180101dbe	string	20	0	EspUnregisterClient
180101dd2	string	15	0	PartA_PrivTags
180101de1	string	13	0	 wilActivity
180101df0	string	9	0	threadId
180101dfa	string	9	0	ClientId
180101e13	string	20	0	EspUnregisterClient
180101e27	string	15	0	PartA_PrivTags
180101e36	string	13	0	 wilActivity
180101e45	string	8	0	hresult
180101e4e	string	9	0	threadId
180101e67	string	20	0	EspUnregisterClient
180101e7b	string	15	0	PartA_PrivTags
180101e8a	string	16	0	 PartA_PrivTags
180101e9a	string	13	0	 wilActivity
180101ea9	string	8	0	hresult
180101eb2	string	9	0	fileName
180101ebc	string	11	0	lineNumber
180101ec8	string	7	0	module
180101ed0	string	12	0	failureType
180101edd	string	8	0	message
180101ee6	string	9	0	threadId
180101ef0	string	12	0	callContext
180101efd	string	21	0	originatingContextId
180101f13	string	23	0	originatingContextName
180101f2b	string	26	0	originatingContextMessage
180101f46	string	17	0	currentContextId
180101f58	string	19	0	currentContextName
180101f6c	string	22	0	currentContextMessage
180101f83	string	10	0	failureId
180101f8e	string	13	0	failureCount
180101f9c	string	9	0	function
180101fb5	string	18	0	EspRegisterClient
180101fc7	string	15	0	PartA_PrivTags
180101fd6	string	13	0	 wilActivity
180101fe5	string	9	0	threadId
180101fef	string	11	0	ClientName
180101ffb	string	9	0	ClientId
180102005	string	9	0	Altitude
18010201e	string	18	0	EspRegisterClient
180102030	string	15	0	PartA_PrivTags
18010203f	string	13	0	 wilActivity
18010204e	string	8	0	hresult
180102057	string	9	0	threadId
180102070	string	18	0	EspRegisterClient
180102082	string	15	0	PartA_PrivTags
180102091	string	16	0	 PartA_PrivTags
1801020a1	string	13	0	 wilActivity
1801020b0	string	8	0	hresult
1801020b9	string	9	0	fileName
1801020c3	string	11	0	lineNumber
1801020cf	string	7	0	module
1801020d7	string	12	0	failureType
1801020e4	string	8	0	message
1801020ed	string	9	0	threadId
1801020f7	string	12	0	callContext
180102104	string	21	0	originatingContextId
18010211a	string	23	0	originatingContextName
180102132	string	26	0	originatingContextMessage
18010214d	string	17	0	currentContextId
18010215f	string	19	0	currentContextName
180102173	string	22	0	currentContextMessage
18010218a	string	10	0	failureId
180102195	string	13	0	failureCount
1801021a3	string	9	0	function
1801021bc	string	14	0	FallbackError
1801021ca	string	15	0	PartA_PrivTags
1801021d9	string	11	0	 wilResult
1801021e6	string	8	0	hresult
1801021ef	string	9	0	fileName
1801021f9	string	11	0	lineNumber
180102205	string	7	0	module
18010220d	string	12	0	failureType
18010221a	string	8	0	message
180102223	string	9	0	threadId
18010222d	string	12	0	callContext
18010223a	string	21	0	originatingContextId
180102250	string	23	0	originatingContextName
180102268	string	26	0	originatingContextMessage
180102283	string	17	0	currentContextId
180102295	string	19	0	currentContextName
1801022a9	string	22	0	currentContextMessage
1801022c0	string	10	0	failureId
1801022cb	string	13	0	failureCount
1801022d9	string	9	0	function
1801022f2	string	14	0	FallbackError
180102300	string	15	0	PartA_PrivTags
18010230f	string	16	0	 PartA_PrivTags
18010231f	string	11	0	 wilResult
18010232c	string	8	0	hresult
180102335	string	9	0	fileName
18010233f	string	11	0	lineNumber
18010234b	string	7	0	module
180102353	string	12	0	failureType
180102360	string	8	0	message
180102369	string	9	0	threadId
180102373	string	12	0	callContext
180102380	string	21	0	originatingContextId
180102396	string	23	0	originatingContextName
1801023ae	string	26	0	originatingContextMessage
1801023c9	string	17	0	currentContextId
1801023db	string	19	0	currentContextName
1801023ef	string	22	0	currentContextMessage
180102415	string	10	0	wil_error
18010241f	string	8	0	message
18010242e	string	12	0	line_number
180102452	string	30	0	Microsoft.Windows.WESP.Client
180102538	string	16	0	.text$unlikely
18010264c	string	12	0	.gehcont
180102670	string	8	0	.rdata
1801026a8	string	16	0	.rdata$voltmd
1801026d8	string	16	0	.rdata$zETW1
1801026f0	string	16	0	.rdata$zETW2
1801027ac	string	8	0	.edata
18010280c	string	8	0	.data
180102850	string	8	0	.pdata
180108438	TerminatedCString	14	1	espclient.dll
180108446	TerminatedCString	29	1	EspAllocateEventNotification
180108463	TerminatedCString	24	1	EspArmEventNotification
18010847b	TerminatedCString	19	1	EspClearEventQueue
18010848e	TerminatedCString	19	1	EspCloseCollection
1801084a1	TerminatedCString	29	1	EspCloseEventObjectReference
1801084be	TerminatedCString	19	1	EspCloseEventQueue
1801084d1	TerminatedCString	15	1	EspCloseFilter
1801084e0	TerminatedCString	13	1	EspCloseRule
1801084ed	TerminatedCString	29	1	EspCompleteEventNotification
18010850a	TerminatedCString	17	1	EspConnectClient
18010851b	TerminatedCString	33	1	EspConnectEventQueueWithCallback
18010853c	TerminatedCString	29	1	EspConnectEventQueueWithIocp
180108559	TerminatedCString	19	1	EspCreateAndFilter
18010856c	TerminatedCString	22	1	EspCreateClientFilter
180108582	TerminatedCString	20	1	EspCreateCollection
180108596	TerminatedCString	23	1	EspCreateDesktopFilter
1801085ad	TerminatedCString	26	1	EspCreateDesktopReference
1801085c7	TerminatedCString	20	1	EspCreateDiskFilter
1801085db	TerminatedCString	23	1	EspCreateDiskReference
1801085f2	TerminatedCString	21	1	EspCreateEventFilter
180108607	TerminatedCString	30	1	EspCreateEventObjectReference
180108625	TerminatedCString	34	1	EspCreateEventObjectReferenceById
180108647	TerminatedCString	20	1	EspCreateEventQueue
18010865b	TerminatedCString	20	1	EspCreateFileFilter
18010866f	TerminatedCString	26	1	EspCreateFileObjectFilter
180108689	TerminatedCString	27	1	EspCreateFileReferenceById
1801086a4	TerminatedCString	29	1	EspCreateFileReferenceByPath
1801086c1	TerminatedCString	26	1	EspCreateFileStreamFilter
1801086db	TerminatedCString	33	1	EspCreateFileStreamReferenceById
1801086fc	TerminatedCString	35	1	EspCreateFileStreamReferenceByPath
18010871f	TerminatedCString	16	1	EspCreateFilter
18010872f	TerminatedCString	30	1	EspCreateKtmTransactionFilter
18010874d	TerminatedCString	24	1	EspCreateMailslotFilter
180108765	TerminatedCString	27	1	EspCreateMailslotReference
180108780	TerminatedCString	19	1	EspCreateNotFilter
180108793	TerminatedCString	18	1	EspCreateOrFilter
1801087a5	TerminatedCString	20	1	EspCreatePipeFilter
1801087b9	TerminatedCString	23	1	EspCreatePipeReference
1801087d0	TerminatedCString	23	1	EspCreateProcessFilter
1801087e7	TerminatedCString	26	1	EspCreateProcessReference
180108801	TerminatedCString	31	1	EspCreateProcessTokenReference
180108820	TerminatedCString	27	1	EspCreateRegistryKeyFilter
18010883b	TerminatedCString	33	1	EspCreateRegistryKeyObjectFilter
18010885c	TerminatedCString	30	1	EspCreateRegistryKeyReference
18010887a	TerminatedCString	14	1	EspCreateRule
180108888	TerminatedCString	22	1	EspCreateThreadFilter
18010889e	TerminatedCString	25	1	EspCreateThreadReference
1801088b7	TerminatedCString	30	1	EspCreateThreadTokenReference
1801088d5	TerminatedCString	21	1	EspCreateTokenFilter
1801088ea	TerminatedCString	22	1	EspCreateVolumeFilter
180108900	TerminatedCString	25	1	EspCreateVolumeReference
180108919	TerminatedCString	19	1	EspCreateXorFilter
18010892c	TerminatedCString	20	1	EspDisconnectClient
180108940	TerminatedCString	24	1	EspDisconnectEventQueue
180108958	TerminatedCString	33	1	EspDuplicateEventObjectReference
180108979	TerminatedCString	33	1	EspEnumerateAllClientContextKeys
18010899a	TerminatedCString	38	1	EspEnumerateAllEventObjectContextKeys
1801089c0	TerminatedCString	30	1	EspEnumerateAllRulesForClient
1801089de	TerminatedCString	30	1	EspEnumerateCollectionEntries
1801089fc	TerminatedCString	26	1	EspEnumerateCollectionIds
180108a16	TerminatedCString	29	1	EspEnumerateConnectedClients
180108a33	TerminatedCString	26	1	EspEnumerateEventQueueIds
180108a4d	TerminatedCString	30	1	EspEnumerateRegisteredClients
180108a6b	TerminatedCString	20	1	EspEnumerateRuleIds
180108a7f	TerminatedCString	25	1	EspFreeEventNotification
180108a98	TerminatedCString	14	1	EspFreeMemory
180108aa6	TerminatedCString	19	1	EspGetCollectionId
180108ab9	TerminatedCString	21	1	EspGetCollectionType
180108ace	TerminatedCString	24	1	EspGetEventCapabilities
180108ae6	TerminatedCString	31	1	EspGetEventObjectFromReference
180108b05	TerminatedCString	20	1	EspGetEventObjectId
180108b19	TerminatedCString	22	1	EspGetEventObjectType
180108b2f	TerminatedCString	19	1	EspGetEventQueueId
180108b42	TerminatedCString	13	1	EspGetRuleId
180108b4f	TerminatedCString	21	1	EspInitUnicodeString
180108b64	TerminatedCString	29	1	EspIsClientPropertySupported
180108b81	TerminatedCString	30	1	EspIsDesktopPropertySupported
180108b9f	TerminatedCString	27	1	EspIsDiskPropertySupported
180108bba	TerminatedCString	28	1	EspIsEventPropertySupported
180108bd6	TerminatedCString	33	1	EspIsFileObjectPropertySupported
180108bf7	TerminatedCString	27	1	EspIsFilePropertySupported
180108c12	TerminatedCString	33	1	EspIsFileStreamPropertySupported
180108c33	TerminatedCString	37	1	EspIsKtmTransactionPropertySupported
180108c58	TerminatedCString	31	1	EspIsMailslotPropertySupported
180108c77	TerminatedCString	27	1	EspIsPipePropertySupported
180108c92	TerminatedCString	30	1	EspIsProcessPropertySupported
180108cb0	TerminatedCString	40	1	EspIsRegistryKeyObjectPropertySupported
180108cd8	TerminatedCString	34	1	EspIsRegistryKeyPropertySupported
180108cfa	TerminatedCString	29	1	EspIsThreadPropertySupported
180108d17	TerminatedCString	28	1	EspIsTokenPropertySupported
180108d33	TerminatedCString	29	1	EspIsVolumePropertySupported
180108d50	TerminatedCString	18	1	EspOpenCollection
180108d62	TerminatedCString	18	1	EspOpenEventQueue
