caller_address	caller	callsite	callee_address	callee
1800c39e0	StringVPrintfWorkerW	1800c3a21	1800bdfa7	__stdio_common_vswprintf
1800c3b90	memcpy_s	1800c3bb6	1800bdfef	_errno
1800c3b90	memcpy_s	1800c3bc2	1800be02b	_invalid_parameter_noinfo
1800c3b90	memcpy_s	1800c3bdb	1800df920	memmove
1800c3b90	memcpy_s	1800c3be7	1800bdf83	memset
1800c3b90	memcpy_s	1800c3bf6	1800bdfef	_errno
1800c3c20	EspInitUnicodeString	1800c3c43	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3c90	EspStringMatchesPattern	1800c3cd6	1800bdf83	memset
1800c3c90	EspStringMatchesPattern	1800c3d58	1800bdf83	memset
1800c3c90	EspStringMatchesPattern	1800c3dba	1800b8ccc	WespClientProvider::EspStringMatchesPattern::StartActivity
1800c3c90	EspStringMatchesPattern	1800c3dfc	1800321f0	EspRsStringMatchesPattern
1800c3c90	EspStringMatchesPattern	1800c3e1d	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3c90	EspStringMatchesPattern	1800c3e36	1800b8e10	WespClientProvider::EspStringMatchesPattern::Stop
1800c3c90	EspStringMatchesPattern	1800c3e4e	1800b951c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c3c90	EspStringMatchesPattern	1800c3e58	1800b93a8	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c3c90	EspStringMatchesPattern	1800c3e69	1800be0a0	__security_check_cookie
1800c3e90	EspEnumerateEventQueueIds	1800c3ee0	1800bdf83	memset
1800c3e90	EspEnumerateEventQueueIds	1800c3f54	1800bdf83	memset
1800c3e90	EspEnumerateEventQueueIds	1800c3fcd	1800b83ec	WespClientProvider::EspEnumerateEventQueueIds::StartActivity
1800c3e90	EspEnumerateEventQueueIds	1800c3fe1	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c3e90	EspEnumerateEventQueueIds	1800c402f	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c3e90	EspEnumerateEventQueueIds	1800c4057	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3e90	EspEnumerateEventQueueIds	1800c4072	1800bdd10	utl::_FuncEmpty<long,unsigned_char*___ptr64,unsigned_int,unsigned_int*___ptr64>::_Destroy
1800c3e90	EspEnumerateEventQueueIds	1800c40b2	1800bd808	Esp::SendMessageWithRetry
1800c3e90	EspEnumerateEventQueueIds	1800c40d3	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3e90	EspEnumerateEventQueueIds	1800c40e2	1800be474	operator_delete[]
1800c3e90	EspEnumerateEventQueueIds	1800c40f4	1800df8a0	_guard_dispatch_icall
1800c3e90	EspEnumerateEventQueueIds	1800c4101	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c3e90	EspEnumerateEventQueueIds	1800c411d	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3e90	EspEnumerateEventQueueIds	1800c413d	1800bdb40	Esp::ParseOutputArray<struct__GUID>
1800c3e90	EspEnumerateEventQueueIds	1800c415f	1800df8a0	_guard_dispatch_icall
1800c3e90	EspEnumerateEventQueueIds	1800c416c	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c3e90	EspEnumerateEventQueueIds	1800c417c	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c3e90	EspEnumerateEventQueueIds	1800c419c	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c3e90	EspEnumerateEventQueueIds	1800c41aa	1800b84b8	WespClientProvider::EspEnumerateEventQueueIds::Stop
1800c3e90	EspEnumerateEventQueueIds	1800c41c0	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c3e90	EspEnumerateEventQueueIds	1800c41c9	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c3e90	EspEnumerateEventQueueIds	1800c41da	1800be0a0	__security_check_cookie
1800c4200	EspEnumerateCollectionEntries	1800c427d	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4200	EspEnumerateCollectionEntries	1800c428f	1800bdf83	memset
1800c4200	EspEnumerateCollectionEntries	1800c42cb	1800bdf83	memset
1800c4200	EspEnumerateCollectionEntries	1800c433f	1800b7b2c	WespClientProvider::EspEnumerateCollectionEntries::StartActivity
1800c4200	EspEnumerateCollectionEntries	1800c43a3	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c4200	EspEnumerateCollectionEntries	1800c43cb	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4200	EspEnumerateCollectionEntries	1800c43e6	1800bdd10	utl::_FuncEmpty<long,unsigned_char*___ptr64,unsigned_int,unsigned_int*___ptr64>::_Destroy
1800c4200	EspEnumerateCollectionEntries	1800c4426	1800bd808	Esp::SendMessageWithRetry
1800c4200	EspEnumerateCollectionEntries	1800c4447	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4200	EspEnumerateCollectionEntries	1800c4456	1800be474	operator_delete[]
1800c4200	EspEnumerateCollectionEntries	1800c4468	1800df8a0	_guard_dispatch_icall
1800c4200	EspEnumerateCollectionEntries	1800c4475	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4200	EspEnumerateCollectionEntries	1800c4491	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4200	EspEnumerateCollectionEntries	1800c449f	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4200	EspEnumerateCollectionEntries	1800c44bd	1800be474	operator_delete[]
1800c4200	EspEnumerateCollectionEntries	1800c44d8	1800df8a0	_guard_dispatch_icall
1800c4200	EspEnumerateCollectionEntries	1800c44e5	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4200	EspEnumerateCollectionEntries	1800c44f4	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4200	EspEnumerateCollectionEntries	1800c4504	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4200	EspEnumerateCollectionEntries	1800c4524	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4200	EspEnumerateCollectionEntries	1800c4533	1800b7bd4	WespClientProvider::EspEnumerateCollectionEntries::Stop
1800c4200	EspEnumerateCollectionEntries	1800c4549	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c4200	EspEnumerateCollectionEntries	1800c4552	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c4200	EspEnumerateCollectionEntries	1800c4563	1800be0a0	__security_check_cookie
1800c4590	EspEnumerateCollectionIds	1800c45e0	1800bdf83	memset
1800c4590	EspEnumerateCollectionIds	1800c4654	1800bdf83	memset
1800c4590	EspEnumerateCollectionIds	1800c46cd	1800b692c	WespClientProvider::EspEnumerateCollectionIds::StartActivity
1800c4590	EspEnumerateCollectionIds	1800c46e1	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4590	EspEnumerateCollectionIds	1800c472f	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c4590	EspEnumerateCollectionIds	1800c4757	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4590	EspEnumerateCollectionIds	1800c4772	1800bdd10	utl::_FuncEmpty<long,unsigned_char*___ptr64,unsigned_int,unsigned_int*___ptr64>::_Destroy
1800c4590	EspEnumerateCollectionIds	1800c47b2	1800bd808	Esp::SendMessageWithRetry
1800c4590	EspEnumerateCollectionIds	1800c47d3	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4590	EspEnumerateCollectionIds	1800c47e2	1800be474	operator_delete[]
1800c4590	EspEnumerateCollectionIds	1800c47f4	1800df8a0	_guard_dispatch_icall
1800c4590	EspEnumerateCollectionIds	1800c4801	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4590	EspEnumerateCollectionIds	1800c481d	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4590	EspEnumerateCollectionIds	1800c483d	1800bdb40	Esp::ParseOutputArray<struct__GUID>
1800c4590	EspEnumerateCollectionIds	1800c485f	1800df8a0	_guard_dispatch_icall
1800c4590	EspEnumerateCollectionIds	1800c486c	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4590	EspEnumerateCollectionIds	1800c487c	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4590	EspEnumerateCollectionIds	1800c489c	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4590	EspEnumerateCollectionIds	1800c48aa	1800b69f8	WespClientProvider::EspEnumerateCollectionIds::Stop
1800c4590	EspEnumerateCollectionIds	1800c48c0	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c4590	EspEnumerateCollectionIds	1800c48c9	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c4590	EspEnumerateCollectionIds	1800c48da	1800be0a0	__security_check_cookie
1800c4900	EspUpdateCollection	1800c4980	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4900	EspUpdateCollection	1800c4993	1800bdf83	memset
1800c4900	EspUpdateCollection	1800c49bf	1800bdf83	memset
1800c4900	EspUpdateCollection	1800c4a1e	1800b768c	WespClientProvider::EspUpdateCollection::StartActivity
1800c4900	EspUpdateCollection	1800c4a86	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c4900	EspUpdateCollection	1800c4abb	18002de80	EspRsSendUpdateCollection
1800c4900	EspUpdateCollection	1800c4adc	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4900	EspUpdateCollection	1800c4ae9	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4900	EspUpdateCollection	1800c4b05	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4900	EspUpdateCollection	1800c4b13	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4900	EspUpdateCollection	1800c4b23	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4900	EspUpdateCollection	1800c4b32	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4900	EspUpdateCollection	1800c4b42	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4900	EspUpdateCollection	1800c4b62	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4900	EspUpdateCollection	1800c4b6e	1800b9ea0	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Stop
1800c4900	EspUpdateCollection	1800c4b86	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c4900	EspUpdateCollection	1800c4b90	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c4900	EspUpdateCollection	1800c4ba1	1800be0a0	__security_check_cookie
1800c4bd0	EspCloseCollection	1800c4c40	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4bd0	EspCloseCollection	1800c4c53	1800bdf83	memset
1800c4bd0	EspCloseCollection	1800c4c89	1800bdf83	memset
1800c4bd0	EspCloseCollection	1800c4ce7	1800b720c	WespClientProvider::EspCloseCollection::StartActivity
1800c4bd0	EspCloseCollection	1800c4d0d	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4bd0	EspCloseCollection	1800c4d1d	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4bd0	EspCloseCollection	1800c4d2b	1800be474	operator_delete[]
1800c4bd0	EspCloseCollection	1800c4d35	1800b9ea0	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Stop
1800c4bd0	EspCloseCollection	1800c4d46	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c4bd0	EspCloseCollection	1800c4d50	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c4bd0	EspCloseCollection	1800c4d61	1800be0a0	__security_check_cookie
1800c4d90	EspOpenCollection	1800c4de2	1800bdf83	memset
1800c4d90	EspOpenCollection	1800c4e7a	1800bdf83	memset
1800c4d90	EspOpenCollection	1800c4ef3	1800b644c	WespClientProvider::EspOpenCollection::StartActivity
1800c4d90	EspOpenCollection	1800c4f07	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c4f45	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c4f6e	1800bd2e0	utl::make_shared<class_Esp::Collection>
1800c4d90	EspOpenCollection	1800c4f9b	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c4fab	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c4fc5	1800bd19c	utl::make_unique<class_Esp::Handle<class_Esp::EventObjectReference>,class_utl::shared_ptr<class_Esp::EventObjectReference>,0>
1800c4d90	EspOpenCollection	1800c4fef	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c4fff	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c501e	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c4d90	EspOpenCollection	1800c5044	18002c670	EspRsSendOpenCollection
1800c4d90	EspOpenCollection	1800c5065	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c5072	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4d90	EspOpenCollection	1800c508e	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c50a1	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c50ad	1800be474	operator_delete[]
1800c4d90	EspOpenCollection	1800c50bd	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c50cd	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c4d90	EspOpenCollection	1800c5119	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c5127	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c5137	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c5147	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c5167	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c4d90	EspOpenCollection	1800c517a	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c4d90	EspOpenCollection	1800c5186	1800be474	operator_delete[]
1800c4d90	EspOpenCollection	1800c5199	1800b9ea0	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Stop
1800c4d90	EspOpenCollection	1800c51af	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c4d90	EspOpenCollection	1800c51b8	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c4d90	EspOpenCollection	1800c51c9	1800be0a0	__security_check_cookie
1800c51f0	EspGetCollectionType	1800c5226	1800bdf83	memset
1800c51f0	EspGetCollectionType	1800c525d	1800bdf83	memset
1800c51f0	EspGetCollectionType	1800c52ba	1800b5b4c	WespClientProvider::EspGetCollectionType::StartActivity
1800c51f0	EspGetCollectionType	1800c52eb	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c51f0	EspGetCollectionType	1800c530a	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c51f0	EspGetCollectionType	1800c5317	1800b5c38	WespClientProvider::EspGetCollectionType::Stop
1800c51f0	EspGetCollectionType	1800c532a	1800b951c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c51f0	EspGetCollectionType	1800c5334	1800b93a8	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c51f0	EspGetCollectionType	1800c5342	1800be0a0	__security_check_cookie
1800c5360	EspGetCollectionId	1800c5399	1800bdf83	memset
1800c5360	EspGetCollectionId	1800c53ce	1800bdf83	memset
1800c5360	EspGetCollectionId	1800c542b	1800b529c	WespClientProvider::EspGetCollectionId::StartActivity
1800c5360	EspGetCollectionId	1800c545c	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5360	EspGetCollectionId	1800c5481	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c5360	EspGetCollectionId	1800c5491	1800b5388	WespClientProvider::EspGetCollectionId::Stop
1800c5360	EspGetCollectionId	1800c54ab	1800b951c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c5360	EspGetCollectionId	1800c54b5	1800b93a8	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c5360	EspGetCollectionId	1800c54c6	1800be0a0	__security_check_cookie
1800c54e0	EspCreateCollection	1800c552d	1800bdf83	memset
1800c54e0	EspCreateCollection	1800c55c6	1800bdf83	memset
1800c54e0	EspCreateCollection	1800c563b	1800b499c	WespClientProvider::EspCreateCollection::StartActivity
1800c54e0	EspCreateCollection	1800c564f	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c5692	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c56bc	1800bd2e0	utl::make_shared<class_Esp::Collection>
1800c54e0	EspCreateCollection	1800c56e3	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c56f3	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c570d	1800bd19c	utl::make_unique<class_Esp::Handle<class_Esp::EventObjectReference>,class_utl::shared_ptr<class_Esp::EventObjectReference>,0>
1800c54e0	EspCreateCollection	1800c5737	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c5747	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c5766	EXTERNAL:0000002d	KERNEL32.DLL::AcquireSRWLockShared
1800c54e0	EspCreateCollection	1800c57a7	1800dffb0	memcmp
1800c54e0	EspCreateCollection	1800c57b5	EXTERNAL:00000061	RPCRT4.DLL::UuidCreate
1800c54e0	EspCreateCollection	1800c57d5	1800bd7b4	wil::details::in1diag3::Return_Win32
1800c54e0	EspCreateCollection	1800c57e4	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c54e0	EspCreateCollection	1800c5802	18002b7e0	EspRsSendCreateCollection
1800c54e0	EspCreateCollection	1800c5823	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c5830	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c54e0	EspCreateCollection	1800c584c	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c585f	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c586d	1800be474	operator_delete[]
1800c54e0	EspCreateCollection	1800c587d	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c588d	EXTERNAL:0000002e	KERNEL32.DLL::ReleaseSRWLockShared
1800c54e0	EspCreateCollection	1800c58d9	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c58e7	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c58f7	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c5907	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c5927	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c54e0	EspCreateCollection	1800c593a	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c5948	1800be474	operator_delete[]
1800c54e0	EspCreateCollection	1800c5971	1800b4ad8	WespClientProvider::EspCreateCollection::Stop
1800c54e0	EspCreateCollection	1800c597f	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c54e0	EspCreateCollection	1800c599a	1800b9b28	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c54e0	EspCreateCollection	1800c59a3	1800b92bc	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c54e0	EspCreateCollection	1800c59b4	1800be0a0	__security_check_cookie
1800c59e0	EspCreateDesktopReference	1800c5a2e	1800bdf83	memset
1800c59e0	EspCreateDesktopReference	1800c5ab5	1800bdf83	memset
1800c59e0	EspCreateDesktopReference	1800c5b20	1800afd4c	WespClientProvider::EspCreateDesktopReference::StartActivity
1800c59e0	EspCreateDesktopReference	1800c5b34	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c59e0	EspCreateDesktopReference	1800c5b72	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c59e0	EspCreateDesktopReference	1800c5b9e	EXTERNAL:00000063	USER32.DLL::OpenDesktopW
1800c59e0	EspCreateDesktopReference	1800c5bbf	1800bb258	wil::details::in1diag3::Return_GetLastError
1800c59e0	EspCreateDesktopReference	1800c5be1	1800d8730	Esp::ReferenceEventObject
1800c59e0	EspCreateDesktopReference	1800c5beb	EXTERNAL:00000062	USER32.DLL::CloseDesktop
1800c59e0	EspCreateDesktopReference	1800c5bfe	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c59e0	EspCreateDesktopReference	1800c5c1e	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c59e0	EspCreateDesktopReference	1800c5c44	1800afe54	WespClientProvider::EspCreateDesktopReference::Stop
1800c59e0	EspCreateDesktopReference	1800c5c52	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c59e0	EspCreateDesktopReference	1800c5c6e	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c59e0	EspCreateDesktopReference	1800c5c7c	1800be474	operator_delete[]
1800c59e0	EspCreateDesktopReference	1800c5c92	1800b951c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c59e0	EspCreateDesktopReference	1800c5c9c	1800b93a8	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c59e0	EspCreateDesktopReference	1800c5cad	1800be0a0	__security_check_cookie
1800c5ce0	EspCreateRegistryKeyReference	1800c5d2d	1800bdf83	memset
1800c5ce0	EspCreateRegistryKeyReference	1800c5dd5	1800bdf83	memset
1800c5ce0	EspCreateRegistryKeyReference	1800c5e44	1800af49c	WespClientProvider::EspCreateRegistryKeyReference::StartActivity
1800c5ce0	EspCreateRegistryKeyReference	1800c5e59	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c5ce0	EspCreateRegistryKeyReference	1800c5eb7	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c5f3c	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c5f63	1800be04f	_wcsnicmp
1800c5ce0	EspCreateRegistryKeyReference	1800c5fa9	1800bd7b4	wil::details::in1diag3::Return_Win32
1800c5ce0	EspCreateRegistryKeyReference	1800c5fd3	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c5ff1	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c6032	1800bd368	utl::basic_string<wchar_t,struct_utl::char_traits<wchar_t>,class_utl::allocator<wchar_t>_>::append
1800c5ce0	EspCreateRegistryKeyReference	1800c6052	1800bd368	utl::basic_string<wchar_t,struct_utl::char_traits<wchar_t>,class_utl::allocator<wchar_t>_>::append
1800c5ce0	EspCreateRegistryKeyReference	1800c6099	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c60b4	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c60fd	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c615e	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c6185	1800d8730	Esp::ReferenceEventObject
1800c5ce0	EspCreateRegistryKeyReference	1800c61a1	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c61b3	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c5ce0	EspCreateRegistryKeyReference	1800c61d3	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c61f5	1800bb5fc	wil::details::in1diag3::Return_Hr
1800c5ce0	EspCreateRegistryKeyReference	1800c6214	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c623c	1800af584	WespClientProvider::EspCreateRegistryKeyReference::Stop
1800c5ce0	EspCreateRegistryKeyReference	1800c624a	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c5ce0	EspCreateRegistryKeyReference	1800c6267	1800ba7b0	utl::_RefCountBase::_DecStrong
1800c5ce0	EspCreateRegistryKeyReference	1800c6275	1800be474	operator_delete[]
1800c5ce0	EspCreateRegistryKeyReference	1800c6289	1800b951c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::Destroy
1800c5ce0	EspCreateRegistryKeyReference	1800c6292	1800b93a8	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::~ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>
1800c5ce0	EspCreateRegistryKeyReference	1800c62a3	1800be0a0	__security_check_cookie
1800c62d0	EspCreateMailslotReference	1800c6320	1800bdf83	memset
1800c62d0	EspCreateMailslotReference	1800c63cc	1800bdf83	memset
1800c62d0	EspCreateMailslotReference	1800c6443	1800b0ecc	WespClientProvider::EspCreateMailslotReference::StartActivity
